p_tsr,Revenue,p_revenue,EBITDA Margin,p_margin,EV/EBITDA,p_multiple,Market Cap,Share price,TSR,Probability
0.8,1857.3603407912467,0.7134811468838048,0.25752478131098394,0.7134811468838048,15.657054652061296,0.7134811468838048,7119.024693976724,51.001980136425516,0.11995070644768216,0.7134811468838048
0.5,1877.8664436244544,0.5054118138906727,0.2628105249093406,0.5054118138906727,16.383523447428786,0.5054118138906727,7715.646719702626,55.27628820713241,0.16593629888519323,0.5054118138906727
0.2,1903.3215786252936,0.2911232123059885,0.2670316312667602,0.2911232123059885,17.1872729489909,0.2911232123059885,8365.381048273473,59.93110241893889,0.21403595029724537,0.2911232123059885
